"id","desc","ont","hs_psc","hs_hi","mm_psc","mm_hi","patterns","pattern_sums","sums"
"GO:0045402","regulation of interleukin-4 biosynthetic process","BP",0.37162282494938,0.224110248976735,1,1,"0000",0,2.59573307392612
"GO:0045404","positive regulation of interleukin-4 biosynthetic process","BP",0.37162282494938,0.224110248976735,1,1,"0000",0,2.59573307392612
"GO:0045408","regulation of interleukin-6 biosynthetic process","BP",1,0.0391628268683573,0.353058737869561,1,"0100",1,2.39222156473792
"GO:0045409","negative regulation of interleukin-6 biosynthetic process","BP",1,0.224110248976735,1,1,"0000",0,3.22411024897674
"GO:0045410","positive regulation of interleukin-6 biosynthetic process","BP",1,1,0.144065997597051,0.00352885751063918,"0001",1,2.14759485510769
"GO:0045414","regulation of interleukin-8 biosynthetic process","BP",0.219220991164925,0.00942337526375345,0.138025305373524,0.344016786450812,"0100",1,0.710686458253015
"GO:0045415","negative regulation of interleukin-8 biosynthetic process","BP",1,1,1,1,"0000",0,4
"GO:0045416","positive regulation of interleukin-8 biosynthetic process","BP",0.107923669014034,0.0255246392326616,0.138025305373524,0.344016786450812,"0100",1,0.615490400071032
"GO:0045423","regulation of granulocyte macrophage colony-stimulating factor biosynthetic process","BP",0.37162282494938,0.0141775838510372,0.412472998827377,0.245011006192269,"0100",1,1.04328441382006
"GO:0045425","positive regulation of granulocyte macrophage colony-stimulating factor biosynthetic process","BP",0.207280080889788,0.119143916413886,0.412472998827377,0.245011006192269,"0000",0,0.98390800232332
"GO:0045426","quinone cofactor biosynthetic process","BP",0.501916811010112,0.0391628268683573,1,1,"0100",1,2.54107963787847
"GO:0045428","regulation of nitric oxide biosynthetic process","BP",0.40678922991543,0.00590312477104632,0.797330071229538,0.569794295104183,"0100",1,1.77981672102020
"GO:0045429","positive regulation of nitric oxide biosynthetic process","BP",0.645985479197341,0.0232584144326009,0.654889931466869,0.430055340580643,"0100",1,1.75418916567745
"GO:0045444","fat cell differentiation","BP",1,1,0.553156711921938,0.75626368878192,"0000",0,3.30942040070386
"GO:0045445","myoblast differentiation","BP",0.467401587303767,0.782126082573318,0.959008402583899,0.815109473233943,"0000",0,3.02364554569493
"GO:0045446","endothelial cell differentiation","BP",0.752011597855353,1,0.88100661986614,0.675308430964017,"0000",0,3.30832664868551
"GO:0045448","mitotic cell cycle, embryonic","BP",1,1,1,1,"0000",0,4
"GO:0045449","regulation of transcription","BP",0.937761863954806,0.988011099309735,0.998416244969605,0.99999040982089,"0000",0,3.92417961805504
"GO:0045453","bone resorption","BP",1,1,0.492686709434638,0.166030258305944,"0000",0,2.65871696774058
"GO:0045454","cell redox homeostasis","BP",1,0.398050009644503,1,1,"0000",0,3.3980500096445
"GO:0045471","response to ethanol","BP",1,1,0.930151351833022,0.754971168102125,"0000",0,3.68512251993515
"GO:0045475","locomotor rhythm","BP",0.207280080889788,1,1,1,"0000",0,3.20728008088979
"GO:0045494","photoreceptor cell maintenance","BP",1,0.533038407449054,0.0203207282531677,1,"0010",1,2.55335913570222
"GO:0045499","chemorepellent activity","MF",1,1,1,1,"0000",0,4
"GO:0045502","dynein binding","MF",0.519980049788321,0.317307385091351,1,1,"0000",0,2.83728743487967
"GO:0045509","interleukin-27 receptor activity","MF",1,1,1,1,"0000",0,4
"GO:0045513","interleukin-27 binding","MF",0.386907229797565,0.224658085333080,1,1,"0000",0,2.61156531513064
"GO:0045517","interleukin-20 receptor binding","MF",1,0.119455058979897,1,0.133401639344262,"0000",0,2.25285669832416
"GO:0045518","interleukin-22 receptor binding","MF",0.216979564711746,0.119455058979897,1,1,"0000",0,2.33643462369164
"GO:0045523","interleukin-27 receptor binding","MF",1,1,1,1,"0000",0,4
"GO:0045540","regulation of cholesterol biosynthetic process","BP",0.60521175662764,0.398050009644503,0.138025305373524,0.046999445675183,"0001",1,1.18828651732085
"GO:0045541","negative regulation of cholesterol biosynthetic process","BP",0.501916811010112,0.316583960030924,1,1,"0000",0,2.81850077104104
"GO:0045542","positive regulation of cholesterol biosynthetic process","BP",1,1,0.412472998827377,0.245011006192269,"0000",0,2.65748400501965
"GO:0045545","syndecan binding","MF",1,1,0.243442622950820,1,"0000",0,3.24344262295082
"GO:0045553","TRAIL biosynthetic process","BP",0.207280080889788,0.119143916413886,1,1,"0000",0,2.32642399730367
"GO:0045554","regulation of TRAIL biosynthetic process","BP",0.207280080889788,0.119143916413886,1,1,"0000",0,2.32642399730367
"GO:0045556","positive regulation of TRAIL biosynthetic process","BP",0.207280080889788,0.119143916413886,1,1,"0000",0,2.32642399730367
"GO:0045569","TRAIL binding","MF",0.216979564711746,0.119455058979897,0.243442622950820,0.133401639344262,"0000",0,0.713278885986725
"GO:0045575","basophil activation","BP",0.207280080889788,0.119143916413886,1,1,"0000",0,2.32642399730367
"GO:0045576","mast cell activation","BP",1,0.224110248976735,0.060125273938276,0.133092710528513,"0000",0,1.41732823344352
"GO:0045577","regulation of B cell differentiation","BP",1,0.316583960030924,0.186691525355214,0.133092710528513,"0000",0,1.63636819591465
"GO:0045578","negative regulation of B cell differentiation","BP",1,1,0.412472998827377,1,"0000",0,3.41247299882738
"GO:0045579","positive regulation of B cell differentiation","BP",1,0.119143916413886,0.209974955154905,0.231052157125049,"0000",0,1.56017102869384
"GO:0045580","regulation of T cell differentiation","BP",0.0373511128813252,0.0232584144326009,0.0190210058255462,0.115576877599056,"1110",3,0.195207410738528
"GO:0045581","negative regulation of T cell differentiation","BP",0.0429373368301954,1,0.353058737869561,0.717934359181609,"1000",1,2.11393043388137
"GO:0045582","positive regulation of T cell differentiation","BP",1,0.110981784901611,0.0124348238054808,0.0189031173693739,"0011",2,1.14231972607647
"GO:0045583","regulation of cytotoxic T cell differentiation","BP",1,1,0.233475282355119,0.131086835771154,"0000",0,2.36456211812627
"GO:0045585","positive regulation of cytotoxic T cell differentiation","BP",1,1,0.233475282355119,0.131086835771154,"0000",0,2.36456211812627
"GO:0045586","regulation of gamma-delta T cell differentiation","BP",1,1,1,1,"0000",0,4
"GO:0045588","positive regulation of gamma-delta T cell differentiation","BP",1,1,1,1,"0000",0,4
"GO:0045589","regulation of regulatory T cell differentiation","BP",0.207280080889788,1,0.0544775658828612,0.245011006192269,"0000",0,1.50676865296492
"GO:0045590","negative regulation of regulatory T cell differentiation","BP",0.207280080889788,1,1,1,"0000",0,3.20728008088979
"GO:0045591","positive regulation of regulatory T cell differentiation","BP",1,1,0.0544775658828612,0.245011006192269,"0000",0,2.29948857207513
"GO:0045595","regulation of cell differentiation","BP",0.451734960399603,0.115147447871277,0.99791467945302,0.802612426123868,"0000",0,2.36740951384777
"GO:0045596","negative regulation of cell differentiation","BP",0.576826777122112,0.503469158296934,0.99948921798394,0.880742954600667,"0000",0,2.96052810800365
"GO:0045597","positive regulation of cell differentiation","BP",0.893130250300337,0.160181284537871,0.879224586961014,0.651511441443092,"0000",0,2.58404756324231
"GO:0045598","regulation of fat cell differentiation","BP",1,1,0.766769520375855,0.433174816806084,"0000",0,3.19994433718194
"GO:0045599","negative regulation of fat cell differentiation","BP",1,1,1,0.430055340580643,"0000",0,3.43005534058064
"GO:0045600","positive regulation of fat cell differentiation","BP",1,1,1,1,"0000",0,4
"GO:0045601","regulation of endothelial cell differentiation","BP",1,1,1,1,"0000",0,4
"GO:0045602","negative regulation of endothelial cell differentiation","BP",1,1,1,1,"0000",0,4
"GO:0045603","positive regulation of endothelial cell differentiation","BP",1,1,1,1,"0000",0,4
"GO:0045604","regulation of epidermal cell differentiation","BP",1,0.119143916413886,1,1,"0000",0,3.11914391641389
"GO:0045606","positive regulation of epidermal cell differentiation","BP",1,0.119143916413886,1,1,"0000",0,3.11914391641389
"GO:0045607","regulation of auditory receptor cell differentiation","BP",1,1,1,1,"0000",0,4
"GO:0045608","negative regulation of auditory receptor cell differentiation","BP",1,1,1,1,"0000",0,4
"GO:0045609","positive regulation of auditory receptor cell differentiation","BP",1,1,1,1,"0000",0,4
"GO:0045616","regulation of keratinocyte differentiation","BP",1,0.398050009644503,0.654889931466869,1,"0000",0,3.05293994111137
"GO:0045617","negative regulation of keratinocyte differentiation","BP",1,1,1,1,"0000",0,4
"GO:0045618","positive regulation of keratinocyte differentiation","BP",1,0.224110248976735,0.233475282355119,1,"0000",0,2.45758553133185
"GO:0045619","regulation of lymphocyte differentiation","BP",0.133124157234696,0.0134200038613564,0.47379190002337,0.87679610384128,"0100",1,1.49713216496070
"GO:0045620","negative regulation of lymphocyte differentiation","BP",0.192031974157526,1,0.242151671456666,0.787150803231729,"0000",0,2.22133444884592
"GO:0045621","positive regulation of lymphocyte differentiation","BP",1,0.0255246392326616,0.00863557599154047,0.00947303989730545,"0111",3,1.04363325512151
"GO:0045622","regulation of T-helper cell differentiation","BP",0.111034852827916,0.0391628268683573,0.426495565527649,0.179966258756608,"0100",1,0.75665950398053
"GO:0045623","negative regulation of T-helper cell differentiation","BP",1,1,0.332352376217450,0.50482295571292,"0000",0,2.83717533193037
"GO:0045624","positive regulation of T-helper cell differentiation","BP",0.0429373368301954,0.0141775838510372,0.234117587816611,0.0859011240613204,"1100",2,0.377133632559164
"GO:0045625","regulation of T-helper 1 cell differentiation","BP",0.207280080889788,0.119143916413886,0.138025305373524,0.344016786450812,"0000",0,0.80846608912801
"GO:0045626","negative regulation of T-helper 1 cell differentiation","BP",1,1,0.233475282355119,0.131086835771154,"0000",0,2.36456211812627
"GO:0045627","positive regulation of T-helper 1 cell differentiation","BP",0.207280080889788,0.119143916413886,0.412472998827377,1,"0000",0,1.73889699613105
"GO:0045628","regulation of T-helper 2 cell differentiation","BP",0.207280080889788,0.119143916413886,0.332352376217450,0.130984880051530,"0000",0,0.789761253572653
"GO:0045629","negative regulation of T-helper 2 cell differentiation","BP",1,1,0.549696845554305,1,"0000",0,3.54969684555430
"GO:0045630","positive regulation of T-helper 2 cell differentiation","BP",0.207280080889788,0.119143916413886,0.412472998827377,0.0171626653500381,"0001",1,0.756059661481089
"GO:0045631","regulation of mechanoreceptor differentiation","BP",1,1,1,1,"0000",0,4
"GO:0045632","negative regulation of mechanoreceptor differentiation","BP",1,1,1,1,"0000",0,4
"GO:0045633","positive regulation of mechanoreceptor differentiation","BP",1,1,1,1,"0000",0,4
"GO:0045634","regulation of melanocyte differentiation","BP",1,1,0.234117587816611,0.430055340580643,"0000",0,2.66417292839725
"GO:0045636","positive regulation of melanocyte differentiation","BP",1,1,0.0544775658828612,0.245011006192269,"0000",0,2.29948857207513
"GO:0045637","regulation of myeloid cell differentiation","BP",0.541545591059546,0.19284199381184,0.858073094058346,0.144614770982349,"0000",0,1.73707544991208
"GO:0045638","negative regulation of myeloid cell differentiation","BP",0.786520468203108,0.398665202743618,0.981578903494686,0.60383194578922,"0000",0,2.77059652023063
"GO:0045639","positive regulation of myeloid cell differentiation","BP",0.525066231262883,0.195383626743927,0.564335240685844,0.130648395352617,"0000",0,1.41543349404527
"GO:0045646","regulation of erythrocyte differentiation","BP",0.687098694123088,1,0.88100661986614,1,"0000",0,3.56810531398923
"GO:0045647","negative regulation of erythrocyte differentiation","BP",1,1,1,1,"0000",0,4
"GO:0045648","positive regulation of erythrocyte differentiation","BP",0.60521175662764,1,0.735524320279223,1,"0000",0,3.34073607690686
"GO:0045649","regulation of macrophage differentiation","BP",0.81589662596771,0.20869397014012,1,0.675308430964017,"0000",0,2.69989902707185
"GO:0045650","negative regulation of macrophage differentiation","BP",0.951352339325624,0.808137034890215,1,1,"0000",0,3.75948937421584
"GO:0045651","positive regulation of macrophage differentiation","BP",0.44328109720969,0.0407693982652045,1,0.626251318100705,"0100",1,2.1103018135756
"GO:0045652","regulation of megakaryocyte differentiation","BP",0.362534175461761,0.533038407449054,1,0.131086835771154,"0000",0,2.02665941868197
"GO:0045653","negative regulation of megakaryocyte differentiation","BP",0.60521175662764,0.398050009644503,1,0.131086835771154,"0000",0,2.13434860204330
"GO:0045654","positive regulation of megakaryocyte differentiation","BP",1,1,1,1,"0000",0,4
"GO:0045655","regulation of monocyte differentiation","BP",1,1,1,0.245011006192269,"0000",0,3.24501100619227
"GO:0045656","negative regulation of monocyte differentiation","BP",1,1,1,1,"0000",0,4
"GO:0045657","positive regulation of monocyte differentiation","BP",1,1,1,0.131086835771154,"0000",0,3.13108683577115
"GO:0045658","regulation of neutrophil differentiation","BP",1,1,1,1,"0000",0,4
"GO:0045659","negative regulation of neutrophil differentiation","BP",1,1,1,1,"0000",0,4
"GO:0045660","positive regulation of neutrophil differentiation","BP",1,1,1,1,"0000",0,4
"GO:0045661","regulation of myoblast differentiation","BP",0.60521175662764,1,0.797330071229538,0.569794295104183,"0000",0,2.97233612296136
"GO:0045662","negative regulation of myoblast differentiation","BP",0.501916811010112,1,1,0.344016786450812,"0000",0,2.84593359746092
"GO:0045663","positive regulation of myoblast differentiation","BP",1,1,0.549696845554305,1,"0000",0,3.54969684555430
"GO:0045664","regulation of neuron differentiation","BP",0.629059991320594,0.548563175724069,0.970921848620873,0.930324883240158,"0000",0,3.07886989890569
"GO:0045665","negative regulation of neuron differentiation","BP",1,1,0.953066194486619,0.654755203043834,"0000",0,3.60782139753045
"GO:0045666","positive regulation of neuron differentiation","BP",1,1,0.981578903494686,0.87883715761473,"0000",0,3.86041606110942
"GO:0045667","regulation of osteoblast differentiation","BP",1,0.719066451241295,0.82788291060336,0.920619389448725,"0000",0,3.46756875129338
"GO:0045668","negative regulation of osteoblast differentiation","BP",1,1,0.88100661986614,1,"0000",0,3.88100661986614
"GO:0045669","positive regulation of osteoblast differentiation","BP",1,0.681002055117799,0.658420819979181,0.717934359181609,"0000",0,3.05735723427859
"GO:0045670","regulation of osteoclast differentiation","BP",0.37162282494938,0.224110248976735,0.873066406301496,0.100060045073783,"0000",0,1.56885952530139
"GO:0045671","negative regulation of osteoclast differentiation","BP",0.37162282494938,0.224110248976735,1,0.569794295104183,"0000",0,2.16552736903030
"GO:0045672","positive regulation of osteoclast differentiation","BP",1,1,0.549696845554305,0.046999445675183,"0001",1,2.59669629122949
"GO:0045682","regulation of epidermis development","BP",1,0.224110248976735,1,1,"0000",0,3.22411024897674
"GO:0045683","negative regulation of epidermis development","BP",1,1,1,1,"0000",0,4
"GO:0045684","positive regulation of epidermis development","BP",1,0.224110248976735,1,1,"0000",0,3.22411024897674
"GO:0045685","regulation of glial cell differentiation","BP",1,1,1,0.787150803231729,"0000",0,3.78715080323173
"GO:0045686","negative regulation of glial cell differentiation","BP",1,1,1,1,"0000",0,4
"GO:0045687","positive regulation of glial cell differentiation","BP",1,1,1,0.50482295571292,"0000",0,3.50482295571292
"GO:0045713","low-density lipoprotein receptor biosynthetic process","BP",0.687098694123088,1,1,1,"0000",0,3.68709869412309
"GO:0045714","regulation of low-density lipoprotein receptor biosynthetic process","BP",0.60521175662764,1,1,1,"0000",0,3.60521175662764
"GO:0045715","negative regulation of low-density lipoprotein receptor biosynthetic process","BP",0.501916811010112,1,1,1,"0000",0,3.50191681101011
"GO:0045716","positive regulation of low-density lipoprotein receptor biosynthetic process","BP",1,1,1,1,"0000",0,4
"GO:0045717","negative regulation of fatty acid biosynthetic process","BP",1,0.119143916413886,0.412472998827377,0.245011006192269,"0000",0,1.77662792143353
"GO:0045719","negative regulation of glycogen biosynthetic process","BP",1,1,1,1,"0000",0,4
"GO:0045721","negative regulation of gluconeogenesis","BP",1,1,1,1,"0000",0,4
"GO:0045722","positive regulation of gluconeogenesis","BP",1,1,1,1,"0000",0,4
"GO:0045723","positive regulation of fatty acid biosynthetic process","BP",1,0.398050009644503,0.0544775658828612,1,"0000",0,2.45252757552736
"GO:0045724","positive regulation of flagellum assembly","BP",1,1,0.233475282355119,1,"0000",0,3.23347528235512
"GO:0045725","positive regulation of glycogen biosynthetic process","BP",1,1,1,1,"0000",0,4
"GO:0045727","positive regulation of translation","BP",0.219220991164925,0.245323318010560,0.84470111482167,0.626251318100705,"0000",0,1.93549674209786
"GO:0045730","respiratory burst","BP",0.844252235877966,0.637788499449717,1,1,"0000",0,3.48204073532768
"GO:0045732","positive regulation of protein catabolic process","BP",1,1,0.94648953497874,1,"0000",0,3.94648953497874
"GO:0045736","negative regulation of cyclin-dependent protein kinase activity","BP",1,1,1,1,"0000",0,4
"GO:0045737","positive regulation of cyclin-dependent protein kinase activity","BP",1,1,0.412472998827377,0.245011006192269,"0000",0,2.65748400501965
"GO:0045738","negative regulation of DNA repair","BP",1,1,1,1,"0000",0,4
"GO:0045739","positive regulation of DNA repair","BP",0.517967799224612,0.245323318010560,0.000160501248909927,0.00352885751063918,"0011",2,0.766980475994721
"GO:0045740","positive regulation of DNA replication","BP",0.895372358491169,0.618583462282136,1,1,"0000",0,3.51395582077331
"GO:0045741","positive regulation of epidermal growth factor receptor activity","BP",1,1,0.233475282355119,0.131086835771154,"0000",0,2.36456211812627
"GO:0045742","positive regulation of epidermal growth factor receptor signaling pathway","BP",0.111034852827916,0.316583960030924,0.138025305373524,0.046999445675183,"0001",1,0.612643563907547
"GO:0045743","positive regulation of fibroblast growth factor receptor signaling pathway","BP",1,1,1,1,"0000",0,4
"GO:0045744","negative regulation of G-protein coupled receptor protein signaling pathway","BP",1,1,1,1,"0000",0,4
"GO:0045745","positive regulation of G-protein coupled receptor protein signaling pathway","BP",1,1,0.654889931466869,0.430055340580643,"0000",0,3.08494527204751
"GO:0045746","negative regulation of Notch signaling pathway","BP",1,1,1,1,"0000",0,4
"GO:0045747","positive regulation of Notch signaling pathway","BP",1,1,1,1,"0000",0,4
"GO:0045749","negative regulation of S phase of mitotic cell cycle","BP",1,1,0.797330071229538,1,"0000",0,3.79733007122954
"GO:0045750","positive regulation of S phase of mitotic cell cycle","BP",1,1,1,1,"0000",0,4
"GO:0045761","regulation of adenylate cyclase activity","BP",0.67760922830596,0.752220226448156,0.877705543293957,0.518654119095715,"0000",0,2.82618911714379
"GO:0045762","positive regulation of adenylate cyclase activity","BP",0.785564595467296,0.808137034890215,0.790612568633816,0.274989871340265,"0000",0,2.65930407033159
"GO:0045765","regulation of angiogenesis","BP",0.901316172537904,0.557787889940071,0.888633768353294,0.449760108099653,"0000",0,2.79749793893092
"GO:0045766","positive regulation of angiogenesis","BP",0.876579227081156,0.681002055117799,0.590562579510377,0.075654044327613,"0000",0,2.22379790603694
"GO:0045767","regulation of anti-apoptosis","BP",0.40678922991543,0.134285780883528,0.549696845554305,0.344016786450812,"0000",0,1.43478864280407
"GO:0045768","positive regulation of anti-apoptosis","BP",1,0.245323318010560,1,1,"0000",0,3.24532331801056
"GO:0045769","negative regulation of asymmetric cell division","BP",1,1,1,0.131086835771154,"0000",0,3.13108683577115
"GO:0045773","positive regulation of axon extension","BP",1,1,1,0.569794295104183,"0000",0,3.56979429510418
"GO:0045776","negative regulation of blood pressure","BP",1,1,0.492686709434638,0.166030258305944,"0000",0,2.65871696774058
"GO:0045777","positive regulation of blood pressure","BP",1,0.119143916413886,0.300625340802916,0.201021734799655,"0000",0,1.62079099201646
"GO:0045778","positive regulation of ossification","BP",0.922506809960183,1,0.590562579510377,0.675308430964017,"0000",0,3.18837782043458
"GO:0045779","negative regulation of bone resorption","BP",1,1,1,0.344016786450812,"0000",0,3.34401678645081
"GO:0045785","positive regulation of cell adhesion","BP",0.183263803824224,0.0936390230936429,0.792083363769967,0.619914164181794,"0000",0,1.68890035486963
"GO:0045786","negative regulation of cell cycle","BP",0.981596439201706,1,0.795790034462342,1,"0000",0,3.77738647366405
"GO:0045787","positive regulation of cell cycle","BP",0.575583790145942,1,0.363415962245744,0.00353965745689499,"0001",1,1.94253940984858
"GO:0045792","negative regulation of cell size","BP",0.294278157204768,0.786279856574198,0.492686709434638,0.166030258305944,"0000",0,1.73927498151955
"GO:0045793","positive regulation of cell size","BP",0.224952157750421,0.163983197343793,0.426495565527649,0.569794295104183,"0000",0,1.38522521572605
"GO:0045794","negative regulation of cell volume","BP",0.207280080889788,1,1,1,"0000",0,3.20728008088979
"GO:0045796","negative regulation of cholesterol absorption","BP",0.37162282494938,1,1,1,"0000",0,3.37162282494938
"GO:0045798","negative regulation of chromatin assembly or disassembly","BP",1,1,1,1,"0000",0,4
"GO:0045799","positive regulation of chromatin assembly or disassembly","BP",1,0.119143916413886,1,1,"0000",0,3.11914391641389
"GO:0045806","negative regulation of endocytosis","BP",1,0.153710357736086,1,1,"0000",0,3.15371035773609
"GO:0045807","positive regulation of endocytosis","BP",0.517967799224612,0.245323318010560,0.556707165645211,0.0610558288248133,"0000",0,1.38105411170520
"GO:0045814","negative regulation of gene expression, epigenetic","BP",0.803466681296297,0.198886741524439,0.332352376217450,1,"0000",0,2.33470579903819
"GO:0045815","positive regulation of gene expression, epigenetic","BP",0.277664006645852,0.469817065830226,1,1,"0000",0,2.74748107247608
"GO:0045817","positive regulation of transcription from RNA polymerase II promoter, global","BP",1,0.119143916413886,1,1,"0000",0,3.11914391641389
"GO:0045818","negative regulation of glycogen catabolic process","BP",1,1,1,1,"0000",0,4
"GO:0045819","positive regulation of glycogen catabolic process","BP",1,1,1,0.245011006192269,"0000",0,3.24501100619227
"GO:0045821","positive regulation of glycolysis","BP",0.0300377314983055,0.398050009644503,0.0544775658828612,1,"1000",1,1.48256530702567
"GO:0045822","negative regulation of heart contraction","BP",1,1,1,1,"0000",0,4
"GO:0045823","positive regulation of heart contraction","BP",0.111034852827916,0.0391628268683573,0.88100661986614,0.675308430964017,"0100",1,1.70651273052643
"GO:0045824","negative regulation of innate immune response","BP",1,1,0.138025305373524,0.046999445675183,"0001",1,2.18502475104871
"GO:0045829","negative regulation of isotype switching","BP",1,1,0.549696845554305,1,"0000",0,3.54969684555430
"GO:0045830","positive regulation of isotype switching","BP",0.37162282494938,1,0.797330071229538,1,"0000",0,3.16895289617892
"GO:0045833","negative regulation of lipid metabolic process","BP",0.938599435951906,0.00914010542642852,0.332352376217450,0.0182754900760061,"0101",2,1.29836740767179
"GO:0045834","positive regulation of lipid metabolic process","BP",0.98797748003011,0.398665202743618,0.424358971804282,0.384603078896968,"0000",0,2.19560473347498
"GO:0045835","negative regulation of meiosis","BP",1,1,1,1,"0000",0,4
"GO:0045836","positive regulation of meiosis","BP",1,0.119143916413886,0.233475282355119,0.131086835771154,"0000",0,1.48370603454016
"GO:0045837","negative regulation of membrane potential","BP",1,1,1,1,"0000",0,4
"GO:0045839","negative regulation of mitosis","BP",1,1,1,1,"0000",0,4
"GO:0045840","positive regulation of mitosis","BP",0.0824176043774652,0.00137135185351123,0.280727500175854,0.075654044327613,"0100",1,0.440170500734443
"GO:0045841","negative regulation of mitotic metaphase/anaphase transition","BP",1,1,1,1,"0000",0,4
"GO:0045842","positive regulation of mitotic metaphase/anaphase transition","BP",0.37162282494938,0.224110248976735,0.233475282355119,0.131086835771154,"0000",0,0.960295192052388
"GO:0045843","negative regulation of striated muscle development","BP",1,1,1,1,"0000",0,4
"GO:0045851","pH reduction","BP",0.107923669014034,0.153710357736086,0.735524320279223,1,"0000",0,1.99715834702934
"GO:0045859","regulation of protein kinase activity","BP",0.37070602757746,0.402527476587105,0.418844814624946,0.426323796608415,"0000",0,1.61840211539792
"GO:0045860","positive regulation of protein kinase activity","BP",0.281436671083364,0.40323539672317,0.0266176707651551,0.122812858563896,"0010",1,0.834102597135586
"GO:0045861","negative regulation of proteolysis","BP",0.687098694123088,1,0.590562579510377,0.075654044327613,"0000",0,2.35331531796108
"GO:0045862","positive regulation of proteolysis","BP",0.699140201259988,0.383786203144731,0.797330071229538,1,"0000",0,2.88025647563426
"GO:0045872","positive regulation of rhodopsin gene expression","BP",1,1,0.412472998827377,1,"0000",0,3.41247299882738
"GO:0045875","negative regulation of sister chromatid cohesion","BP",1,1,1,1,"0000",0,4
"GO:0045879","negative regulation of smoothened signaling pathway","BP",0.207280080889788,1,0.0867654052153538,0.50482295571292,"0000",0,1.79886844181806
"GO:0045880","positive regulation of smoothened signaling pathway","BP",1,1,0.797330071229538,1,"0000",0,3.79733007122954
"GO:0045884","regulation of survival gene product expression","BP",0.517967799224612,1,1,0.717934359181609,"0000",0,3.23590215840622
"GO:0045885","positive regulation of survival gene product expression","BP",0.192031974157526,1,1,0.344016786450812,"0000",0,2.53604876060834
"GO:0045892","negative regulation of transcription, DNA-dependent","BP",0.879755305450539,0.905732937206268,0.500757308923386,0.985579623155751,"0000",0,3.27182517473595
"GO:0045893","positive regulation of transcription, DNA-dependent","BP",0.879780500317869,0.967857424717665,0.99860324037343,0.998785873251903,"0000",0,3.84502703866087
"GO:0045896","regulation of transcription, mitotic","BP",1,1,0.412472998827377,1,"0000",0,3.41247299882738
"GO:0045897","positive regulation of transcription, mitotic","BP",1,1,0.412472998827377,1,"0000",0,3.41247299882738
"GO:0045898","regulation of transcriptional preinitiation complex assembly","BP",0.207280080889788,1,1,1,"0000",0,3.20728008088979
"GO:0045899","positive regulation of transcriptional preinitiation complex assembly","BP",1,1,1,1,"0000",0,4
"GO:0045906","negative regulation of vasoconstriction","BP",0.207280080889788,0.119143916413886,1,1,"0000",0,2.32642399730367
"GO:0045907","positive regulation of vasoconstriction","BP",1,1,0.549696845554305,0.344016786450812,"0000",0,2.89371363200512
"GO:0045908","negative regulation of vasodilation","BP",1,1,0.233475282355119,0.131086835771154,"0000",0,2.36456211812627
"GO:0045909","positive regulation of vasodilation","BP",1,1,1,1,"0000",0,4
"GO:0045910","negative regulation of DNA recombination","BP",0.207280080889788,1,0.590562579510377,1,"0000",0,2.79784266040016
"GO:0045911","positive regulation of DNA recombination","BP",0.37162282494938,1,0.797330071229538,1,"0000",0,3.16895289617892
"GO:0045912","negative regulation of carbohydrate metabolic process","BP",1,1,1,1,"0000",0,4
"GO:0045913","positive regulation of carbohydrate metabolic process","BP",0.467401587303767,0.782126082573318,0.426495565527649,0.569794295104183,"0000",0,2.24581753050892
"GO:0045915","positive regulation of catecholamine metabolic process","BP",1,1,1,1,"0000",0,4
"GO:0045916","negative regulation of complement activation","BP",1,1,0.412472998827377,0.0171626653500381,"0001",1,2.42963566417742
"GO:0045920","negative regulation of exocytosis","BP",1,1,1,1,"0000",0,4
"GO:0045921","positive regulation of exocytosis","BP",1,1,0.092054046786657,0.282851528057527,"0000",0,2.37490557484418
"GO:0045922","negative regulation of fatty acid metabolic process","BP",1,0.224110248976735,0.412472998827377,0.245011006192269,"0000",0,1.88159425399638
"GO:0045923","positive regulation of fatty acid metabolic process","BP",1,0.637788499449717,0.234117587816611,1,"0000",0,2.87190608726633
"GO:0045924","regulation of female receptivity","BP",1,1,1,1,"0000",0,4
"GO:0045926","negative regulation of growth","BP",0.398967793262513,0.770699477657032,0.652069890343054,0.174471269922096,"0000",0,1.99620843118469
"GO:0045927","positive regulation of growth","BP",0.629059991320594,0.261691415631243,0.839461073426077,0.465961549724867,"0000",0,2.19617403010278
"GO:0045930","negative regulation of mitotic cell cycle","BP",0.752011597855353,1,0.84470111482167,1,"0000",0,3.59671271267702
"GO:0045931","positive regulation of mitotic cell cycle","BP",1,1,0.797330071229538,0.033022122641373,"0001",1,2.83035219387091
"GO:0045932","negative regulation of muscle contraction","BP",0.192031974157526,1,0.0561873875199124,0.231052157125049,"0000",0,1.47927151880249
"GO:0045933","positive regulation of muscle contraction","BP",0.192031974157526,1,1,0.430055340580643,"0000",0,2.62208731473817
"GO:0045934","negative regulation of nucleobase, nucleoside, nucleotide and nucleic acid metabolic process","BP",0.758124369038454,0.974427094923588,0.387641474809161,0.952222849953841,"0000",0,3.07241578872505
"GO:0045935","positive regulation of nucleobase, nucleoside, nucleotide and nucleic acid metabolic process","BP",0.819000341789086,0.9279896152692,0.999276963315233,0.999891595356977,"0000",0,3.74615851573050
"GO:0045936","negative regulation of phosphate metabolic process","BP",0.66068745964747,1,0.466574240201321,0.23184845491049,"0000",0,2.35911015475928
